experience_hash,symbol,date,signal_time,timeframe,setup_type,side,entry,sl,target,outcome,outcome_reason,pnl_points,rr,score,confidence,trend,regime,volume_score,strength_score,compression_score,reason,lesson_learned,source_type,trust_level,validation_status,native_trade_import,live_mutation,broker_mutation,telegram_mutation
6e63cb66cc403630d2ca2510b921422974b5acc1a1fcd516932f83bdb7e4b865,ICICIBANK,2020-07-31,2020-07-31T09:20:00+00:00,15m,trend_momentum_breakout,SHORT,1376.0,1383.7,1360.6,BREAKEVEN,Neither target nor stop loss showed decisive control by 2020-07-31T12:20:00+00:00; treated as breakeven/inconclusive simulated experience.,0.0,0.0,83.46,82.1,BEARISH,BEARISH,2.0,-1.47,3.39,"trend_momentum_breakout simulated external historical experience for ICICIBANK: trend=BEARISH, regime=BEARISH, side=SHORT, volume_score=2.0, strength_score=-1.47, compression_score=3.39, score=83.46. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","trend_momentum_breakout on ICICIBANK was inconclusive for SHORT trades in BEARISH conditions. TITAN should avoid over-learning from this record and mark it as low-confidence contextual evidence. Score=83.46, confidence=82.1.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
b6160165570c0e3792a0cf72375da5e4b93c451b0ad30949b00958f1c01eb451,LT,2020-08-03,2020-08-03T11:20:00+00:00,5m,compression_breakout_attempt,SHORT,4552.8,4590.8,4476.9,WIN,Target touched at 2020-08-03T14:20:00+00:00; compression_breakout_attempt had continuation follow-through in LOW_VOLATILITY_COMPRESSION regime for SHORT side.,75.9,2.0,93.85,98,BEARISH,LOW_VOLATILITY_COMPRESSION,4.8,0.6,7.14,"compression_breakout_attempt simulated external historical experience for LT: trend=BEARISH, regime=LOW_VOLATILITY_COMPRESSION, side=SHORT, volume_score=4.8, strength_score=0.6, compression_score=7.14, score=93.85. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","compression_breakout_attempt on LT worked for SHORT trades in LOW_VOLATILITY_COMPRESSION conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=93.85, confidence=98. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
8acfab5a6d40687147e3b422548d1ae252825204cb7c96bf97bc43509868f620,BAJFINANCE,2020-08-03,2020-08-03T09:50:00+00:00,15m,trend_momentum_breakout,LONG,5586.9,5545.4,5670.0,BREAKEVEN,Neither target nor stop loss showed decisive control by 2020-08-03T12:50:00+00:00; treated as breakeven/inconclusive simulated experience.,0.0,0.0,63.73,65.84,BULLISH,BULLISH,3.57,1.35,9.12,"trend_momentum_breakout simulated external historical experience for BAJFINANCE: trend=BULLISH, regime=BULLISH, side=LONG, volume_score=3.57, strength_score=1.35, compression_score=9.12, score=63.73. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","trend_momentum_breakout on BAJFINANCE was inconclusive for LONG trades in BULLISH conditions. TITAN should avoid over-learning from this record and mark it as low-confidence contextual evidence. Score=63.73, confidence=65.84.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
8abb7f288903bfcb2a130baa566febae6476331d7fcf9a3fa7b6c530c9bf7b68,BAJFINANCE,2020-08-05,2020-08-05T13:20:00+00:00,1h,reversal_trap,SHORT,8398.8,8436.9,8322.6,LOSS,"Stop loss touched at 2020-08-05T14:05:00+00:00; reversal_trap failed due to weak follow-through, possible trap behavior, or volatility reversal in HIGH_VOLATILITY regime.",-38.1,-1.0,84.01,83.15,BEARISH,HIGH_VOLATILITY,0.83,-0.82,5.75,"reversal_trap simulated external historical experience for BAJFINANCE: trend=BEARISH, regime=HIGH_VOLATILITY, side=SHORT, volume_score=0.83, strength_score=-0.82, compression_score=5.75, score=84.01. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","reversal_trap on BAJFINANCE failed for SHORT trades in HIGH_VOLATILITY conditions. TITAN should watch for trap risk, poor confirmation, volatility reversal, or weak continuation before trusting this setup again. Score=84.01, confidence=83.15. Preserve as simulated weakness evidence until validated.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
435f493d940ce2223a9659c52ab3d50e0cf0bf467d271809f135d9d9233ec488,HCLTECH,2020-08-06,2020-08-06T11:20:00+00:00,1h,relative_strength_breakout,SHORT,1764.4,1769.8,1753.6,WIN,Target touched at 2020-08-06T12:05:00+00:00; relative_strength_breakout had continuation follow-through in LOW_VOLATILITY_COMPRESSION regime for SHORT side.,10.8,2.0,92.56,93.21,BEARISH,LOW_VOLATILITY_COMPRESSION,3.06,-0.16,7.47,"relative_strength_breakout simulated external historical experience for HCLTECH: trend=BEARISH, regime=LOW_VOLATILITY_COMPRESSION, side=SHORT, volume_score=3.06, strength_score=-0.16, compression_score=7.47, score=92.56. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","relative_strength_breakout on HCLTECH worked for SHORT trades in LOW_VOLATILITY_COMPRESSION conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=92.56, confidence=93.21. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
8ee75b4f3477a73d92628bdb5ebf44a83ed5300e96848e8059bdf6b160ea0f62,INFY,2020-08-07,2020-08-07T09:50:00+00:00,1h,relative_strength_breakout,SHORT,1111.8,1120.3,1094.7,WIN,Target touched at 2020-08-07T10:20:00+00:00; relative_strength_breakout had continuation follow-through in LOW_VOLATILITY_COMPRESSION regime for SHORT side.,17.1,2.0,91.69,85.46,BEARISH,LOW_VOLATILITY_COMPRESSION,3.29,-1.05,7.97,"relative_strength_breakout simulated external historical experience for INFY: trend=BEARISH, regime=LOW_VOLATILITY_COMPRESSION, side=SHORT, volume_score=3.29, strength_score=-1.05, compression_score=7.97, score=91.69. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","relative_strength_breakout on INFY worked for SHORT trades in LOW_VOLATILITY_COMPRESSION conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=91.69, confidence=85.46. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
b950fa26ded83b5f00c0cfad6591a236fc015aea9f117168b1ff17b5e10dbb64,TATAMOTORS,2020-08-10,2020-08-10T09:35:00+00:00,5m,reversal_trap,SHORT,882.3,888.7,869.4,WIN,Target touched at 2020-08-10T12:35:00+00:00; reversal_trap had continuation follow-through in LOW_VOLATILITY_COMPRESSION regime for SHORT side.,12.9,2.0,96.19,98,BEARISH,LOW_VOLATILITY_COMPRESSION,2.7,3.4,8.25,"reversal_trap simulated external historical experience for TATAMOTORS: trend=BEARISH, regime=LOW_VOLATILITY_COMPRESSION, side=SHORT, volume_score=2.7, strength_score=3.4, compression_score=8.25, score=96.19. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","reversal_trap on TATAMOTORS worked for SHORT trades in LOW_VOLATILITY_COMPRESSION conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=96.19, confidence=98. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
74d7055e7939af769bb766059a033e485e29d1afcca00d299fc16c5bd059c13d,HCLTECH,2020-08-10,2020-08-10T14:20:00+00:00,15m,relative_strength_breakout,SHORT,1626.5,1636.1,1607.4,LOSS,"Stop loss touched at 2020-08-10T17:20:00+00:00; relative_strength_breakout failed due to weak follow-through, possible trap behavior, or volatility reversal in BEARISH regime.",-9.6,-1.0,83.8,77.37,BEARISH,BEARISH,1.84,-0.53,6.24,"relative_strength_breakout simulated external historical experience for HCLTECH: trend=BEARISH, regime=BEARISH, side=SHORT, volume_score=1.84, strength_score=-0.53, compression_score=6.24, score=83.8. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","relative_strength_breakout on HCLTECH failed for SHORT trades in BEARISH conditions. TITAN should watch for trap risk, poor confirmation, volatility reversal, or weak continuation before trusting this setup again. Score=83.8, confidence=77.37. Preserve as simulated weakness evidence until validated.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
5a748206dcb4f57e190db37d735b4c2d77e481fd08a19c1e7248368a3b7bbbde,MARUTI,2020-08-11,2020-08-11T12:20:00+00:00,15m,trend_continuation,LONG,12415.9,12355.1,12537.6,WIN,Target touched at 2020-08-11T13:50:00+00:00; trend_continuation had continuation follow-through in BULLISH regime for LONG side.,121.7,2.0,75.95,75.93,BULLISH,BULLISH,3.01,1.03,5.67,"trend_continuation simulated external historical experience for MARUTI: trend=BULLISH, regime=BULLISH, side=LONG, volume_score=3.01, strength_score=1.03, compression_score=5.67, score=75.95. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","trend_continuation on MARUTI worked for LONG trades in BULLISH conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=75.95, confidence=75.93. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
c144b9a73b828ad9387a0679d88524c60e7591cc38823016239a3a89ac24a0a4,SUNPHARMA,2020-08-12,2020-08-12T09:50:00+00:00,5m,trend_continuation,LONG,1788.6,1782.6,1800.6,LOSS,"Stop loss touched at 2020-08-12T11:50:00+00:00; trend_continuation failed due to weak follow-through, possible trap behavior, or volatility reversal in HIGH_VOLATILITY regime.",-6.0,-1.0,75.4,69.91,MIXED,HIGH_VOLATILITY,2.96,0.67,7.25,"trend_continuation simulated external historical experience for SUNPHARMA: trend=MIXED, regime=HIGH_VOLATILITY, side=LONG, volume_score=2.96, strength_score=0.67, compression_score=7.25, score=75.4. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","trend_continuation on SUNPHARMA failed for LONG trades in HIGH_VOLATILITY conditions. TITAN should watch for trap risk, poor confirmation, volatility reversal, or weak continuation before trusting this setup again. Score=75.4, confidence=69.91. Preserve as simulated weakness evidence until validated.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
25b7cf17e9ea354aab19a8931852b4f6a61324f4be8976b25924f77236c86afb,TATAMOTORS,2020-08-14,2020-08-14T10:50:00+00:00,5m,trend_momentum_breakout,SHORT,735.5,738.1,730.4,WIN,Target touched at 2020-08-14T12:50:00+00:00; trend_momentum_breakout had continuation follow-through in LOW_VOLATILITY_COMPRESSION regime for SHORT side.,5.1,2.0,82.91,77.18,BEARISH,LOW_VOLATILITY_COMPRESSION,2.36,3.45,3.73,"trend_momentum_breakout simulated external historical experience for TATAMOTORS: trend=BEARISH, regime=LOW_VOLATILITY_COMPRESSION, side=SHORT, volume_score=2.36, strength_score=3.45, compression_score=3.73, score=82.91. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","trend_momentum_breakout on TATAMOTORS worked for SHORT trades in LOW_VOLATILITY_COMPRESSION conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=82.91, confidence=77.18. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
f5109e539874301f33740dd93682725488e66c6438266c895c227c1fe0211792,MARUTI,2020-08-17,2020-08-17T12:20:00+00:00,5m,trend_momentum_breakout,SHORT,10045.4,10093.3,9949.6,WIN,Target touched at 2020-08-17T15:20:00+00:00; trend_momentum_breakout had continuation follow-through in SIDEWAYS regime for SHORT side.,95.8,2.0,95.26,94.86,SIDEWAYS,SIDEWAYS,2.55,0.94,6.09,"trend_momentum_breakout simulated external historical experience for MARUTI: trend=SIDEWAYS, regime=SIDEWAYS, side=SHORT, volume_score=2.55, strength_score=0.94, compression_score=6.09, score=95.26. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","trend_momentum_breakout on MARUTI worked for SHORT trades in SIDEWAYS conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=95.26, confidence=94.86. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
30c019f9e0fce20a88ec4643c1b045ccf803e2dcba579e7076f59cfc1c1cd57c,ADANIPORTS,2020-08-17,2020-08-17T12:20:00+00:00,15m,compression_breakout_attempt,SHORT,1108.0,1116.0,1092.0,BREAKEVEN,Neither target nor stop loss showed decisive control by 2020-08-17T13:20:00+00:00; treated as breakeven/inconclusive simulated experience.,0.0,0.0,73.62,80.02,BEARISH,BEARISH,1.18,1.25,6.61,"compression_breakout_attempt simulated external historical experience for ADANIPORTS: trend=BEARISH, regime=BEARISH, side=SHORT, volume_score=1.18, strength_score=1.25, compression_score=6.61, score=73.62. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","compression_breakout_attempt on ADANIPORTS was inconclusive for SHORT trades in BEARISH conditions. TITAN should avoid over-learning from this record and mark it as low-confidence contextual evidence. Score=73.62, confidence=80.02.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
6218d8b31756aca7ec39961834c25b89ee21d7a81065d4846f3bc6bea924745b,HCLTECH,2020-08-18,2020-08-18T09:50:00+00:00,1h,trend_momentum_breakout,SHORT,1508.6,1520.2,1485.4,WIN,Target touched at 2020-08-18T13:50:00+00:00; trend_momentum_breakout had continuation follow-through in HIGH_VOLATILITY regime for SHORT side.,23.2,2.0,72.2,72.87,MIXED,HIGH_VOLATILITY,2.1,1.37,6.8,"trend_momentum_breakout simulated external historical experience for HCLTECH: trend=MIXED, regime=HIGH_VOLATILITY, side=SHORT, volume_score=2.1, strength_score=1.37, compression_score=6.8, score=72.2. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","trend_momentum_breakout on HCLTECH worked for SHORT trades in HIGH_VOLATILITY conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=72.2, confidence=72.87. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
911cd9af3f2329373e0db90bde31261f4e9cc6ec138a1d2a77ab6d17e9527244,TCS,2020-08-19,2020-08-19T09:20:00+00:00,15m,relative_strength_breakout,LONG,4465.3,4438.7,4518.5,LOSS,"Stop loss touched at 2020-08-19T09:50:00+00:00; relative_strength_breakout failed due to weak follow-through, possible trap behavior, or volatility reversal in LOW_VOLATILITY_COMPRESSION regime.",-26.6,-1.0,80.18,81.45,BULLISH,LOW_VOLATILITY_COMPRESSION,4.84,-0.85,2.85,"relative_strength_breakout simulated external historical experience for TCS: trend=BULLISH, regime=LOW_VOLATILITY_COMPRESSION, side=LONG, volume_score=4.84, strength_score=-0.85, compression_score=2.85, score=80.18. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","relative_strength_breakout on TCS failed for LONG trades in LOW_VOLATILITY_COMPRESSION conditions. TITAN should watch for trap risk, poor confirmation, volatility reversal, or weak continuation before trusting this setup again. Score=80.18, confidence=81.45. Preserve as simulated weakness evidence until validated.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
